113.200912	23.090045
113.183928	23.083598
113.184106	23.075222
113.190823	23.066253
113.202619	23.061869
113.217285	23.049549
113.234405	23.047117
113.262317	23.050956
113.283732	23.060726
113.263544	23.07945
113.248157	23.109147
113.260686	23.11318
113.261304	23.134535
113.249248	23.142251
113.259745	23.147079
113.258237	23.153688
113.25178	23.154584
113.247542	23.163654
113.234077	23.144136
113.221804	23.153401
113.217775	23.127859
113.211529	23.127216
113.211803	23.118145
113.208686	23.117137
113.215014	23.110679
113.213688	23.105563
113.223618	23.104745
	
	
