113.490909	22.81661
113.492322	22.800519
113.495946	22.797879
113.480891	22.775802
113.490559	22.774014
113.493318	22.767521
113.458155	22.743676
113.465516	22.731608
113.548617	22.673202
113.538711	22.66127
113.573358	22.604961
113.582112	22.598033
113.611034	22.590153
113.631241	22.575721
113.645394	22.554607
113.657327	22.521906
113.707553	22.52167
113.741787	22.53173
113.747328	22.542888
113.724669	22.645907
113.715439	22.66947
113.685481	22.723654
113.634089	22.781526
113.604923	22.829064
113.581525	22.848676
113.574677	22.863332
113.540848	22.881044
113.530298	22.87283
113.521093	22.878779
113.500416	22.870604
113.511316	22.858311
113.50537	22.854747
	
	
