113.869137	23.930468
113.815623	23.902841
113.791688	23.902616
113.777848	23.877475
113.753541	23.855726
113.738605	23.853604
113.726792	23.861703
113.716102	23.863355
113.713902	23.858855
113.721075	23.849461
113.721936	23.828522
113.715159	23.822024
113.703794	23.821919
113.689651	23.813553
113.653828	23.820361
113.643349	23.815332
113.63647	23.800173
113.625114	23.792494
113.623646	23.783408
113.623929	23.775171
113.631019	23.765576
113.637301	23.745173
113.638206	23.735585
113.631858	23.716932
113.640558	23.705971
113.619536	23.69034
113.601774	23.667745
113.594512	23.668183
113.574822	23.680147
113.570199	23.693749
113.559495	23.700704
113.55278	23.700665
113.529288	23.688075
113.517243	23.690824
113.504862	23.686588
113.487384	23.687611
113.476968	23.691061
113.468178	23.707391
113.453307	23.711698
113.431708	23.727536
113.410101	23.725301
113.39514	23.732096
113.370288	23.733749
113.367039	23.728874
113.374824	23.716412
113.366025	23.706801
113.3537	23.672354
113.344644	23.6692
113.339575	23.658916
113.331821	23.656121
113.332386	23.647792
113.328749	23.644517
113.290985	23.645915
113.300754	23.639989
113.301559	23.634852
113.296168	23.621548
113.284913	23.61338
113.294315	23.611671
113.306721	23.601813
113.319686	23.599528
113.326141	23.59286
113.341369	23.589229
113.34161	23.585002
113.329415	23.575167
113.353452	23.56163
113.359507	23.543249
113.398867	23.548439
113.402009	23.545264
113.398663	23.538798
113.400603	23.535931
113.416652	23.549596
113.431548	23.545802
113.436694	23.536438
113.445997	23.532726
113.440127	23.490294
113.444875	23.48585
113.462589	23.483554
113.468639	23.470113
113.467756	23.462171
113.461234	23.453276
113.473428	23.446349
113.480772	23.432432
113.491431	23.430251
113.503122	23.421501
113.500885	23.418317
113.516117	23.413423
113.518268	23.401184
113.536533	23.392939
113.545225	23.393528
113.559703	23.374368
113.568808	23.376939
113.571056	23.38963
113.582055	23.395483
113.583381	23.408856
113.591468	23.422027
113.609454	23.440354
113.635997	23.456458
113.646707	23.466813
113.666815	23.468099
113.678041	23.477894
113.680137	23.487606
113.690893	23.499331
113.700237	23.5063
113.708759	23.506159
113.722998	23.520977
113.720954	23.530886
113.730329	23.546059
113.740201	23.549195
113.7365	23.573611
113.746284	23.578597
113.756856	23.599678
113.755869	23.607041
113.780537	23.618459
113.800835	23.612476
113.838178	23.621909
113.836411	23.628434
113.821625	23.629067
113.819382	23.632778
113.820215	23.637264
113.832653	23.646876
113.824445	23.652823
113.824075	23.658272
113.837464	23.665483
113.840062	23.676002
113.847179	23.677392
113.863139	23.672787
113.867365	23.685413
113.88187	23.687203
113.895471	23.698518
113.910894	23.702711
113.92253	23.732933
113.936072	23.733881
113.945956	23.740553
113.974248	23.741948
113.978545	23.747367
113.979258	23.759545
113.98313	23.762054
113.999386	23.76505
114.010842	23.771967
114.014965	23.765725
114.031519	23.762992
114.044509	23.775148
114.063113	23.779844
114.061204	23.784812
114.039321	23.798391
114.041897	23.826355
114.065814	23.848021
114.045147	23.873539
114.044737	23.893455
114.039331	23.901908
114.049375	23.922552
114.034146	23.922863
114.009901	23.933646
114.002446	23.931134
113.99728	23.935576
113.954611	23.930483
113.945447	23.924892
113.934088	23.929875
113.922495	23.929543
113.905176	23.917859
113.894682	23.93096
	
	
