113.498379	23.422909
113.492989	23.428131
113.48843	23.420151
113.492528	23.411835
113.4852	23.409847
113.488848	23.407603
113.479307	23.405267
113.47658	23.408927
113.477471	23.404733
113.472296	23.401818
113.475733	23.399112
113.471407	23.396276
113.470056	23.399816
113.466933	23.395258
113.467685	23.392229
113.474545	23.395399
113.472414	23.382249
113.475998	23.373367
113.473362	23.372938
113.48353	23.361824
113.480357	23.357447
113.474799	23.357038
113.476183	23.347859
113.469772	23.342864
113.477205	23.342034
113.478554	23.33225
113.486499	23.330231
113.493188	23.333557
113.497388	23.326716
113.502678	23.328406
113.509962	23.325363
113.515978	23.314829
113.504799	23.296963
113.506044	23.290547
113.511094	23.287069
113.507014	23.27522
113.496998	23.266067
113.496913	23.261968
113.501644	23.259302
113.494274	23.258734
113.492328	23.254137
113.492099	23.258352
113.487781	23.258445
113.484412	23.254477
113.487237	23.253271
113.479132	23.248794
113.476265	23.25077
113.477549	23.246627
113.470222	23.25127
113.457964	23.249627
113.454792	23.252687
113.445221	23.249076
113.454611	23.254576
113.446981	23.254288
113.445629	23.257183
113.443579	23.254912
113.443999	23.258218
113.438372	23.256496
113.43712	23.259711
113.43794	23.2555
113.433778	23.259203
113.434077	23.256886
113.428767	23.258275
113.431955	23.257162
113.428989	23.252408
113.431405	23.25122
113.431393	23.254651
113.436171	23.252103
113.43411	23.245442
113.424133	23.255206
113.42138	23.25113
113.416145	23.253666
113.417681	23.243786
113.414987	23.24491
113.408938	23.234368
113.404408	23.220636
113.429652	23.200075
113.428184	23.187607
113.422089	23.18138
113.434886	23.185486
113.433372	23.189996
113.44357	23.189149
113.439239	23.17497
113.447663	23.174275
113.453309	23.179317
113.455672	23.175067
113.452895	23.173159
113.453593	23.163928
113.458297	23.160094
113.471626	23.159766
113.480691	23.165353
113.478858	23.158789
113.486479	23.155912
113.490095	23.145365
113.501849	23.134857
113.508317	23.136959
113.51479	23.134215
113.519188	23.140274
113.524378	23.137062
113.540173	23.136954
113.542014	23.14344
113.545507	23.141908
113.548484	23.145185
113.550619	23.139664
113.561338	23.140061
113.557079	23.145047
113.561522	23.153876
113.554631	23.173569
113.55738	23.178129
113.571632	23.177569
113.584759	23.168973
113.587679	23.184547
113.581382	23.207706
113.593679	23.235534
113.609743	23.248602
113.604028	23.250634
113.609369	23.25677
113.60309	23.256796
113.607659	23.261513
113.60366	23.271222
113.609439	23.2758
113.608343	23.293008
113.594001	23.293401
113.596408	23.297286
113.602569	23.296416
113.603631	23.301047
113.598404	23.29874
113.598311	23.307129
113.600987	23.307721
113.598564	23.315431
113.593838	23.317826
113.602669	23.320596
113.597706	23.329911
113.599322	23.327058
113.596311	23.324788
113.595216	23.334322
113.606046	23.334773
113.604353	23.339597
113.600498	23.34067
113.600097	23.338077
113.59782	23.342608
113.598012	23.337215
113.592845	23.340452
113.597332	23.335993
113.594279	23.334813
113.588786	23.340141
113.596902	23.346391
113.594981	23.353097
113.578365	23.361006
113.569057	23.377192
113.559703	23.374368
113.545225	23.393528
113.536533	23.392939
113.518881	23.400765
113.516117	23.413423
113.500885	23.418317
113.49542	23.415607
113.493156	23.063359
113.505568	23.036862
113.528284	23.043727
113.528657	23.061822
113.545494	23.083856
113.55682	23.084207
113.545818	23.073835
113.535178	23.0734
113.518674	23.078259
113.505021	23.063359
	
	
