113.530381	23.017399
113.528284	23.036862
113.51538	23.054099
113.495354	23.070932
113.469611	23.081611
113.448473	23.080596
113.423187	23.066868
113.407916	23.071887
113.404558	23.084444
113.392774	23.077424
113.376475	23.061234
113.372633	23.05294
113.359025	23.048452
113.332913	23.055644
113.285383	23.061083
113.262317	23.050956
113.262387	23.041098
113.257305	23.037807
113.26268	23.027485
113.256155	23.024207
113.260632	23.018417
113.254572	23.013874
113.254848	23.008388
113.263882	23.002268
113.258223	22.996764
113.255986	22.978625
113.273093	22.965667
113.274013	22.958494
113.284161	22.961406
113.294042	22.956823
113.304313	22.941172
113.294296	22.936257
113.291129	22.931123
113.290203	22.912347
113.284378	22.90802
113.28222	22.900277
113.306614	22.882827
113.315372	22.861803
113.317642	22.837959
113.331457	22.830709
113.355639	22.829345
113.364851	22.832692
113.392282	22.822637
113.398197	22.815818
113.390876	22.807365
113.382116	22.801305
113.376026	22.804654
113.36316	22.800577
113.371434	22.786081
113.387376	22.772433
113.421625	22.75359
113.458155	22.743676
113.493318	22.767521
113.490559	22.774014
113.480891	22.775802
113.495946	22.797879
113.492322	22.800519
113.490909	22.81661
113.491804	22.857353
113.50274	22.854028
113.511316	22.858311
113.500203	22.870427
113.521093	22.878779
113.530298	22.87283
113.540848	22.881044
113.574677	22.863332
113.570678	22.917848
113.550385	22.961283
	
	
